lr-AdamW,step,train/loss,train/loss_a,train/loss_f,train/loss_l,train/loss_ce,train/unscaled/loss_a,train/unscaled/loss_f,train/unscaled/loss_l,train/unscaled/loss_ce,epoch,val/loss,val/loss_a,val/loss_f,val/loss_l,val/loss_ce,val/unscaled/loss_a,val/unscaled/loss_f,val/unscaled/loss_l,val/unscaled/loss_ce,val/best/loss,val/best/loss_a,val/best/loss_f,val/best/loss_l,val/best/loss_ce,val/best/unscaled/loss_a,val/best/unscaled/loss_f,val/best/unscaled/loss_l,val/best/unscaled/loss_ce
,1799,0.05261218920350075,0.0,0.046083517372608185,0.006528670433908701,0.0,0.0,0.04619872570037842,2.6179966926574707,0.0,16,,,,,,,,,,,,,,,,,,
0.0002999979320760532,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1849,0.047101788222789764,0.0,0.03889281302690506,0.00820897612720728,0.0,0.0,0.038990043103694916,3.291799306869507,0.0,17,,,,,,,,,,,,,,,,,,
0.0002999979320760532,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1899,0.0773959532380104,0.0,0.067334845662117,0.010061107575893402,0.0,0.0,0.0675031840801239,4.034503936767578,0.0,17,,,,,,,,,,,,,,,,,,
0.00029999768163610415,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1949,0.06620735675096512,0.0,0.06018878147006035,0.006018573418259621,0.0,0.0,0.06033925339579582,2.413447856903076,0.0,18,,,,,,,,,,,,,,,,,,
0.00029999768163610415,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1999,0.08030912280082703,0.0,0.07234670221805573,0.007962417788803577,0.0,0.0,0.07252756506204605,3.192929267883301,0.0,18,,,,,,,,,,,,,,,,,,
0.00029999741688545767,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2049,0.056003388017416,0.0,0.04880471155047417,0.0071986764669418335,0.0,0.0,0.04892672225832939,2.886669158935547,0.0,19,,,,,,,,,,,,,,,,,,
0.00029999741688545767,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2099,0.049898695200681686,0.0,0.040992479771375656,0.008906214497983456,0.0,0.0,0.041094958782196045,3.5713918209075928,0.0,19,,,,,,,,,,,,,,,,,,
,2119,,,,,,,,,,19,0.05412665009498596,0.0,0.045953791588544846,0.008172860369086266,0.0,0.0,0.04606867581605911,3.2773170471191406,0.0,0.05412665009498596,0.0,0.045953791588544846,0.008141697384417057,0.0,0.0,0.04606867581605911,3.2648205757141113,0.0
0.0002999971378241399,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2149,0.04842706769704819,0.0,0.04241534695029259,0.0060117207467556,0.0,0.0,0.04252138361334801,2.4106998443603516,0.0,20,,,,,,,,,,,,,,,,,,
0.0002999971378241399,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2199,0.05281867831945419,0.0,0.047087978571653366,0.005730699747800827,0.0,0.0,0.04720569774508476,2.2980105876922607,0.0,20,,,,,,,,,,,,,,,,,,
0.00029999684445217834,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2249,0.04354792460799217,0.0,0.036559831351041794,0.006988092325627804,0.0,0.0,0.03665123134851456,2.80222487449646,0.0,21,,,,,,,,,,,,,,,,,,
0.00029999684445217834,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2299,0.04724613204598427,0.0,0.044747475534677505,0.0024986567441374063,0.0,0.0,0.04485934227705002,1.001961350440979,0.0,21,,,,,,,,,,,,,,,,,,
0.00029999653676960193,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2349,0.05597604066133499,0.0,0.04159039631485939,0.014385642483830452,0.0,0.0,0.04169437289237976,5.768642425537109,0.0,22,,,,,,,,,,,,,,,,,,
0.00029999653676960193,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2399,0.05588504299521446,0.0,0.048386991024017334,0.007498052902519703,0.0,0.0,0.04850795865058899,3.0067191123962402,0.0,22,,,,,,,,,,,,,,,,,,
0.00029999621477644106,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2449,0.042019590735435486,0.0,0.035827528685331345,0.006192062050104141,0.0,0.0,0.035917095839977264,2.4830167293548584,0.0,23,,,,,,,,,,,,,,,,,,
0.00029999621477644106,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2499,0.042121101170778275,0.0,0.034206610172986984,0.007914490066468716,0.0,0.0,0.03429212421178818,3.173710584640503,0.0,23,,,,,,,,,,,,,,,,,,
0.00029999587847272756,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2549,0.04751072824001312,0.0,0.034735191613435745,0.012775534763932228,0.0,0.0,0.03482202813029289,5.122989177703857,0.0,24,,,,,,,,,,,,,,,,,,
0.00029999587847272756,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2599,0.06920082867145538,0.0,0.06275641173124313,0.006444415543228388,0.0,0.0,0.06291329860687256,2.5842106342315674,0.0,24,,,,,,,,,,,,,,,,,,
0.00029999587847272756,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2649,0.06011530011892319,0.0,0.05186620354652405,0.00824909470975399,0.0,0.0,0.05199586600065231,3.307886838912964,0.0,24,,,,,,,,,,,,,,,,,,
,2649,,,,,,,,,,24,0.04806730896234512,0.0,0.041158922016620636,0.006908382289111614,0.0,0.0,0.04126182198524475,2.770261287689209,0.0,0.04806730896234512,0.0,0.041158925741910934,0.006908382289111614,0.0,0.0,0.04126182198524475,2.770261287689209,0.0
0.00029999552785849455,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2699,0.06750068813562393,0.0,0.05464569851756096,0.012854991480708122,0.0,0.0,0.054782312363386154,5.15485143661499,0.0,25,,,,,,,,,,,,,,,,,,
0.00029999552785849455,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2749,0.06261023133993149,0.0,0.04409844055771828,0.018511788919568062,0.0,0.0,0.04420868679881096,7.423226833343506,0.0,25,,,,,,,,,,,,,,,,,,
0.00029999516293377666,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2799,0.07226540148258209,0.0,0.06030454486608505,0.011960858479142189,0.0,0.0,0.06045530363917351,4.796304225921631,0.0,26,,,,,,,,,,,,,,,,,,
